24:1:0.000000,24:2:0.000000,24:4:0.000000,24:9:0.000000,24:15:0.000000,24:16:0.000000,24:18:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:24:0.000000,24:24:1.000000,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:27:0.957007,24:27:0.957007,24:28:0.943091,24:29:0.929377,24:29:0.929377,24:29:0.929377,24:30:0.915863,24:31:0.902545,24:32:0.889420,24:33:0.876487,24:34:0.863742,24:35:0.851182,24:36:0.838804,24:39:0.802742,24:40:0.791069,24:41:0.779565,24:43:0.757058,24:44:0.746050,24:45:0.735201,24:46:0.724510,24:54:0.644394,24:59:0.598885,24:61:0.581594,24:62:0.573137,24:63:0.564803,24:67:0.532660,24:69:0.517282,24:70:0.509760,24:74:0.480750,
24:1:0.000000,24:2:0.000000,24:4:0.000000,24:9:0.000000,24:15:0.000000,24:16:0.000000,24:18:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:22:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:23:0.000000,24:24:1.000000,24:24:0.000000,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:25:0.985459,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:26:0.971129,24:27:0.957007,24:27:0.957007,24:28:0.943091,24:29:0.929377,24:29:0.929377,24:29:0.929377,24:30:0.915863,24:31:0.902545,24:32:0.889420,24:33:0.876487,24:34:0.863742,24:35:0.851182,24:36:0.838804,24:39:0.802742,24:40:0.791069,24:41:0.779565,24:43:0.757058,24:44:0.746050,24:45:0.735201,24:46:0.724510,24:54:0.644394,24:59:0.598885,24:61:0.581594,24:62:0.573137,24:63:0.564803,24:67:0.532660,24:69:0.517282,24:70:0.509760,24:74:0.480750,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:1.000000,25:25:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:0.000000,25:25:1.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:0.000000,25:25:1.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
25:1:0.000000,25:2:0.000000,25:4:0.000000,25:9:0.000000,25:15:0.000000,25:16:0.000000,25:18:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:22:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:23:0.000000,25:24:0.000000,25:24:0.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:1.000000,25:25:0.000000,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:26:0.985459,25:27:0.971129,25:27:0.971129,25:28:0.957007,25:29:0.943091,25:29:0.943091,25:29:0.943091,25:30:0.929377,25:31:0.915863,25:32:0.902545,25:33:0.889420,25:34:0.876487,25:35:0.863742,25:36:0.851182,25:39:0.814587,25:40:0.802742,25:41:0.791069,25:43:0.768229,25:44:0.757058,25:45:0.746050,25:46:0.735201,25:54:0.653903,25:59:0.607722,25:61:0.590176,25:62:0.581594,25:63:0.573137,25:67:0.540520,25:69:0.524915,25:70:0.517282,25:74:0.487844,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:26:1.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
26:1:0.000000,26:2:0.000000,26:4:0.000000,26:9:0.000000,26:15:0.000000,26:16:0.000000,26:18:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:22:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:23:0.000000,26:24:0.000000,26:24:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:25:0.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:1.000000,26:26:0.000000,26:27:0.985459,26:27:0.985459,26:28:0.971129,26:29:0.957007,26:29:0.957007,26:29:0.957007,26:30:0.943091,26:31:0.929377,26:32:0.915863,26:33:0.902545,26:34:0.889420,26:35:0.876487,26:36:0.863742,26:39:0.826607,26:40:0.814587,26:41:0.802742,26:43:0.779565,26:44:0.768229,26:45:0.757058,26:46:0.746050,26:54:0.663552,26:59:0.616690,26:61:0.598885,26:62:0.590176,26:63:0.581594,26:67:0.548496,26:69:0.532660,26:70:0.524915,26:74:0.495042,
27:1:0.000000,27:2:0.000000,27:4:0.000000,27:9:0.000000,27:15:0.000000,27:16:0.000000,27:18:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:24:0.000000,27:24:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:27:0.000000,27:27:1.000000,27:28:0.985459,27:29:0.971129,27:29:0.971129,27:29:0.971129,27:30:0.957007,27:31:0.943091,27:32:0.929377,27:33:0.915863,27:34:0.902545,27:35:0.889420,27:36:0.876487,27:39:0.838804,27:40:0.826607,27:41:0.814587,27:43:0.791069,27:44:0.779565,27:45:0.768229,27:46:0.757058,27:54:0.673343,27:59:0.625789,27:61:0.607722,27:62:0.598885,27:63:0.590176,27:67:0.556590,27:69:0.540520,27:70:0.532660,27:74:0.502347,
27:1:0.000000,27:2:0.000000,27:4:0.000000,27:9:0.000000,27:15:0.000000,27:16:0.000000,27:18:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:22:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:23:0.000000,27:24:0.000000,27:24:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:25:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:26:0.000000,27:27:1.000000,27:27:0.000000,27:28:0.985459,27:29:0.971129,27:29:0.971129,27:29:0.971129,27:30:0.957007,27:31:0.943091,27:32:0.929377,27:33:0.915863,27:34:0.902545,27:35:0.889420,27:36:0.876487,27:39:0.838804,27:40:0.826607,27:41:0.814587,27:43:0.791069,27:44:0.779565,27:45:0.768229,27:46:0.757058,27:54:0.673343,27:59:0.625789,27:61:0.607722,27:62:0.598885,27:63:0.590176,27:67:0.556590,27:69:0.540520,27:70:0.532660,27:74:0.502347,
28:1:0.000000,28:2:0.000000,28:4:0.000000,28:9:0.000000,28:15:0.000000,28:16:0.000000,28:18:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:22:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:23:0.000000,28:24:0.000000,28:24:0.000000,28:25:0.000000,28:25:0.000000,28:25:0.000000,28:25:0.000000,28:25:0.000000,28:25:0.000000,28:25:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:26:0.000000,28:27:0.000000,28:27:0.000000,28:28:0.000000,28:29:0.985459,28:29:0.985459,28:29:0.985459,28:30:0.971129,28:31:0.957007,28:32:0.943091,28:33:0.929377,28:34:0.915863,28:35:0.902545,28:36:0.889420,28:39:0.851182,28:40:0.838804,28:41:0.826607,28:43:0.802742,28:44:0.791069,28:45:0.779565,28:46:0.768229,28:54:0.683279,28:59:0.635024,28:61:0.616690,28:62:0.607722,28:63:0.598885,28:67:0.564803,28:69:0.548496,28:70:0.540520,28:74:0.509760,
